date,rain,temp,humidity,wind,pressure,tmax,q,weather_model,flow_source,r3,r7,qp,rp,tp,wp,severity,location_id,district
2020-06-20,5.300000,28.670833,83.666667,17.500000,1009.291667,30.900000,4.150000,ERA5,GloFAS default seamless,10.600000,37.800000,22.121212,14.242424,75.303030,50.151515,0,gampaha,Gampaha
2020-06-21,6.900000,27.887500,86.666667,18.200000,1008.358333,30.100000,4.250000,ERA5,GloFAS default seamless,14.000000,40.900000,24.696970,25.151515,38.636364,60.454545,0,gampaha,Gampaha
2020-06-22,3.400000,28.658333,81.333333,17.000000,1007.258333,32.300000,4.140000,ERA5,GloFAS default seamless,15.600000,40.900000,21.212121,32.424242,99.848485,40.454545,2,gampaha,Gampaha
2020-06-23,1.000000,28.158333,82.833333,13.400000,1007.758333,30.400000,3.830000,ERA5,GloFAS default seamless,11.300000,32.800000,16.212121,16.363636,50.303030,4.545455,0,gampaha,Gampaha
2020-06-24,8.200000,28.008333,86.041667,12.300000,1007.262500,30.700000,3.940000,ERA5,GloFAS default seamless,12.600000,30.100000,18.181818,21.212121,65.303030,1.515152,0,gampaha,Gampaha
2020-06-25,12.500000,27.187500,87.916667,16.100000,1006.845833,30.600000,4.260000,ERA5,GloFAS default seamless,21.700000,39.100000,25.000000,50.454545,60.454545,29.393939,0,gampaha,Gampaha
2020-06-26,9.700000,27.112500,85.458333,13.700000,1007.825000,30.200000,4.410000,ERA5,GloFAS default seamless,30.400000,47.000000,27.878788,71.818182,42.727273,6.212121,0,gampaha,Gampaha
2020-06-27,3.100000,27.870833,83.500000,15.100000,1007.991667,31.200000,4.150000,ERA5,GloFAS default seamless,25.300000,44.800000,22.121212,59.848485,85.303030,15.303030,0,gampaha,Gampaha
2020-06-28,4.200000,28.137500,84.125000,17.900000,1007.054167,31.000000,3.990000,ERA5,GloFAS default seamless,17.000000,42.100000,19.242424,37.727273,78.939394,56.212121,0,gampaha,Gampaha
2020-06-29,15.000000,27.758333,86.833333,19.300000,1007.041667,30.600000,4.360000,ERA5,GloFAS default seamless,22.300000,53.700000,26.212121,52.121212,60.454545,76.969697,0,gampaha,Gampaha
2020-06-30,5.700000,27.900000,87.583333,15.800000,1007.475000,29.800000,4.520000,ERA5,GloFAS default seamless,24.900000,58.400000,30.151515,58.484848,24.090909,25.000000,0,gampaha,Gampaha
2020-07-01,1.700000,28.220833,86.041667,13.800000,1007.804167,30.400000,4.220000,ERA5,GloFAS default seamless,22.400000,51.900000,29.325513,72.873900,56.451613,9.530792,0,gampaha,Gampaha
2020-07-02,11.600000,28.237500,85.583333,15.500000,1007.775000,31.500000,4.410000,ERA5,GloFAS default seamless,19.000000,51.000000,35.043988,66.422287,96.480938,25.219941,1,gampaha,Gampaha
2020-07-03,6.200000,27.666667,82.500000,19.500000,1008.412500,30.100000,4.460000,ERA5,GloFAS default seamless,19.500000,47.500000,36.510264,67.302053,41.935484,76.539589,0,gampaha,Gampaha
2020-07-04,3.300000,27.445833,86.208333,16.900000,1008.504167,29.600000,4.220000,ERA5,GloFAS default seamless,21.100000,47.700000,29.325513,68.914956,21.554252,42.961877,0,gampaha,Gampaha
2020-07-05,2.100000,28.612500,79.041667,18.400000,1007.670833,31.000000,3.990000,ERA5,GloFAS default seamless,11.600000,45.600000,23.753666,40.909091,82.111437,63.343109,0,gampaha,Gampaha
2020-07-06,12.500000,27.495833,84.875000,18.300000,1007.850000,30.600000,4.260000,ERA5,GloFAS default seamless,17.900000,43.100000,30.791789,62.756598,65.835777,62.023460,0,gampaha,Gampaha
2020-07-07,4.200000,28.325000,83.625000,12.100000,1008.504167,31.500000,4.220000,ERA5,GloFAS default seamless,18.800000,41.600000,29.325513,65.542522,96.480938,3.665689,1,gampaha,Gampaha
2020-07-08,9.300000,27.666667,88.333333,11.600000,1008.275000,30.900000,4.260000,ERA5,GloFAS default seamless,26.000000,49.200000,30.791789,80.498534,78.739003,2.346041,0,gampaha,Gampaha
2020-07-09,7.300000,27.345833,86.625000,17.300000,1007.758333,30.700000,4.350000,ERA5,GloFAS default seamless,20.800000,44.900000,33.137830,68.035191,70.087977,47.653959,0,gampaha,Gampaha
2020-07-10,9.100000,27.158333,87.875000,16.900000,1008.779167,29.700000,4.600000,ERA5,GloFAS default seamless,25.700000,47.800000,40.909091,79.178886,25.219941,42.961877,0,gampaha,Gampaha
2020-07-11,7.700000,26.775000,88.166667,14.600000,1008.904167,30.200000,4.750000,ERA5,GloFAS default seamless,24.100000,52.200000,47.067449,76.539589,46.480938,14.516129,0,gampaha,Gampaha
2020-07-12,6.500000,27.595833,84.750000,12.000000,1008.175000,31.200000,4.780000,ERA5,GloFAS default seamless,23.300000,56.600000,48.387097,74.633431,89.589443,3.372434,0,gampaha,Gampaha
2020-07-13,3.900000,27.891667,84.125000,15.600000,1007.245833,30.800000,4.680000,ERA5,GloFAS default seamless,18.100000,48.000000,44.281525,64.076246,74.926686,26.979472,0,gampaha,Gampaha
2020-07-14,3.400000,28.220833,83.208333,15.800000,1007.083333,30.700000,4.430000,ERA5,GloFAS default seamless,13.800000,47.200000,35.777126,49.266862,70.087977,29.472141,0,gampaha,Gampaha
2020-07-15,6.600000,27.583333,86.458333,17.800000,1007.533333,30.400000,4.400000,ERA5,GloFAS default seamless,13.900000,44.500000,34.750733,50.439883,56.451613,54.985337,0,gampaha,Gampaha
2020-07-16,20.100000,26.633333,88.625000,16.500000,1007.629167,28.700000,5.460000,ERA5,GloFAS default seamless,30.100000,57.300000,64.956012,85.483871,6.304985,38.709677,0,gampaha,Gampaha
2020-07-17,0.400000,28.154167,83.041667,15.600000,1007.033333,30.700000,5.400000,ERA5,GloFAS default seamless,27.100000,48.600000,63.782991,82.697947,70.087977,26.979472,0,gampaha,Gampaha
2020-07-18,3.500000,27.408333,87.291667,12.600000,1006.995833,31.300000,4.970000,ERA5,GloFAS default seamless,24.000000,44.400000,53.519062,75.513196,92.668622,4.838710,0,gampaha,Gampaha
2020-07-19,2.700000,27.750000,85.625000,7.900000,1007.054167,31.000000,4.780000,ERA5,GloFAS default seamless,6.600000,40.600000,48.387097,13.489736,82.111437,0.586510,0,gampaha,Gampaha
2020-07-20,17.900000,25.041667,92.666667,14.200000,1007.808333,26.300000,5.080000,ERA5,GloFAS default seamless,24.100000,54.600000,57.331378,76.539589,0.146628,11.290323,0,gampaha,Gampaha
2020-07-21,1.700000,27.350000,83.750000,15.700000,1008.266667,30.100000,4.870000,ERA5,GloFAS default seamless,22.300000,52.900000,50.733138,72.580645,41.935484,28.445748,0,gampaha,Gampaha
2020-07-22,1.200000,27.245833,85.500000,18.100000,1008.350000,30.000000,4.480000,ERA5,GloFAS default seamless,20.800000,47.500000,38.123167,68.035191,36.510264,59.824047,0,gampaha,Gampaha
2020-07-23,12.400000,26.420833,86.916667,18.300000,1009.100000,29.400000,4.560000,ERA5,GloFAS default seamless,15.300000,39.800000,39.589443,54.398827,16.568915,62.023460,0,gampaha,Gampaha
2020-07-24,1.500000,26.645833,83.416667,18.100000,1009.625000,30.200000,4.470000,ERA5,GloFAS default seamless,15.100000,40.900000,37.390029,54.105572,46.480938,59.824047,0,gampaha,Gampaha
2020-07-25,12.200000,26.879167,86.416667,14.800000,1010.587500,29.700000,4.700000,ERA5,GloFAS default seamless,26.100000,49.600000,46.187683,81.085044,25.219941,16.422287,0,gampaha,Gampaha
2020-07-26,2.900000,27.033333,86.750000,15.200000,1010.912500,28.900000,4.730000,ERA5,GloFAS default seamless,16.600000,49.800000,46.774194,58.651026,8.944282,21.554252,0,gampaha,Gampaha
2020-07-27,1.100000,27.587500,84.125000,15.900000,1008.958333,29.700000,4.420000,ERA5,GloFAS default seamless,16.200000,33.000000,35.337243,56.598240,25.219941,31.085044,0,gampaha,Gampaha
2020-07-28,25.900000,26.850000,87.916667,11.200000,1007.800000,28.300000,5.430000,ERA5,GloFAS default seamless,29.900000,57.200000,64.369501,85.043988,2.639296,1.026393,0,gampaha,Gampaha
2020-07-29,20.700000,26.929167,86.458333,21.000000,1008.387500,29.100000,7.170000,ERA5,GloFAS default seamless,47.700000,76.700000,89.589443,94.281525,11.436950,91.055718,0,gampaha,Gampaha
2020-07-30,11.400000,26.783333,87.208333,16.500000,1008.670833,29.800000,7.390000,ERA5,GloFAS default seamless,58.000000,75.700000,91.055718,98.093842,28.299120,38.709677,1,gampaha,Gampaha
2020-07-31,7.500000,27.666667,84.333333,20.600000,1008.458333,30.300000,7.070000,ERA5,GloFAS default seamless,39.600000,81.700000,88.416422,89.296188,51.026393,88.709677,0,gampaha,Gampaha
2020-08-01,16.300000,27.387500,84.958333,17.100000,1009.520833,29.800000,7.170000,ERA5,GloFAS default seamless,35.200000,85.800000,82.991202,82.551320,42.228739,42.228739,0,gampaha,Gampaha
2020-08-02,15.600000,26.708333,88.291667,16.900000,1009.750000,29.500000,7.790000,ERA5,GloFAS default seamless,39.400000,98.500000,85.777126,86.950147,32.404692,39.002933,0,gampaha,Gampaha
2020-08-03,12.700000,26.937500,88.416667,18.300000,1008.687500,28.300000,8.160000,ERA5,GloFAS default seamless,44.600000,110.100000,88.269795,90.762463,4.838710,65.249267,0,gampaha,Gampaha
2020-08-04,7.800000,27.179167,88.083333,20.500000,1007.316667,29.000000,8.020000,ERA5,GloFAS default seamless,36.100000,92.000000,87.243402,84.017595,14.809384,90.469208,0,gampaha,Gampaha
2020-08-05,9.200000,27.241667,87.666667,17.200000,1006.812500,29.100000,7.910000,ERA5,GloFAS default seamless,29.700000,80.500000,86.363636,74.633431,18.328446,44.868035,0,gampaha,Gampaha
2020-08-06,38.200000,26.166667,90.125000,21.100000,1008.683333,27.900000,10.430000,ERA5,GloFAS default seamless,55.200000,107.300000,94.574780,93.695015,2.346041,93.841642,0,gampaha,Gampaha
2020-08-07,26.700000,26.966667,87.833333,15.100000,1009.658333,28.900000,12.340000,ERA5,GloFAS default seamless,74.100000,126.500000,97.507331,96.627566,11.730205,15.249267,1,gampaha,Gampaha
2020-08-08,25.500000,26.883333,88.416667,15.700000,1009.450000,29.100000,13.130000,ERA5,GloFAS default seamless,90.400000,135.700000,98.093842,97.800587,18.328446,23.167155,1,gampaha,Gampaha
2020-08-09,39.400000,26.512500,87.250000,17.700000,1009.391667,28.700000,15.790000,ERA5,GloFAS default seamless,91.600000,159.500000,99.560117,98.093842,7.771261,54.838710,2,gampaha,Gampaha
2020-08-10,4.500000,27.120833,85.291667,17.800000,1009.795833,29.500000,14.670000,ERA5,GloFAS default seamless,69.400000,151.300000,99.266862,95.747801,32.404692,57.038123,2,gampaha,Gampaha
2020-08-11,2.200000,26.895833,87.541667,14.000000,1010.933333,29.200000,12.930000,ERA5,GloFAS default seamless,46.100000,145.700000,97.800587,91.348974,21.554252,7.771261,1,gampaha,Gampaha
2020-08-12,0.800000,27.545833,82.833333,15.600000,1011.095833,30.400000,11.590000,ERA5,GloFAS default seamless,7.500000,137.300000,96.041056,26.392962,67.741935,22.580645,1,gampaha,Gampaha
2020-08-13,0.400000,27.691667,81.250000,17.300000,1009.170833,30.100000,10.510000,ERA5,GloFAS default seamless,3.400000,99.500000,94.868035,8.064516,56.304985,47.067449,0,gampaha,Gampaha
2020-08-14,0.500000,27.658333,80.791667,17.000000,1008.400000,30.200000,9.640000,ERA5,GloFAS default seamless,1.700000,73.300000,93.108504,1.906158,60.703812,40.175953,0,gampaha,Gampaha
2020-08-15,0.900000,27.566667,84.166667,16.200000,1009.037500,30.100000,8.910000,ERA5,GloFAS default seamless,1.800000,48.700000,91.055718,2.346041,56.304985,29.472141,0,gampaha,Gampaha
2020-08-16,0.200000,27.520833,83.083333,11.100000,1009.054167,30.500000,8.250000,ERA5,GloFAS default seamless,1.600000,9.500000,89.002933,1.612903,71.554252,1.319648,0,gampaha,Gampaha
2020-08-17,1.700000,27.700000,84.250000,16.700000,1008.620833,30.700000,7.690000,ERA5,GloFAS default seamless,2.800000,6.700000,85.483871,4.398827,78.445748,36.950147,0,gampaha,Gampaha
2020-08-18,1.500000,27.762500,81.291667,14.700000,1008.583333,31.000000,7.220000,ERA5,GloFAS default seamless,3.400000,6.000000,83.431085,8.064516,86.803519,12.023460,0,gampaha,Gampaha
2020-08-19,2.000000,27.979167,81.333333,15.300000,1007.545833,30.700000,6.800000,ERA5,GloFAS default seamless,5.200000,7.200000,79.325513,14.516129,78.445748,18.768328,0,gampaha,Gampaha
2020-08-20,1.100000,27.975000,82.333333,17.500000,1008.158333,30.200000,6.430000,ERA5,GloFAS default seamless,4.600000,7.900000,76.539589,12.170088,60.703812,52.199413,0,gampaha,Gampaha
2020-08-21,1.900000,27.937500,83.583333,14.800000,1009.616667,30.700000,6.080000,ERA5,GloFAS default seamless,5.000000,9.300000,72.580645,14.222874,78.445748,13.196481,0,gampaha,Gampaha
2020-08-22,3.100000,27.787500,83.375000,14.500000,1010.204167,30.000000,5.780000,ERA5,GloFAS default seamless,6.100000,11.500000,67.741935,18.328446,51.173021,10.263930,0,gampaha,Gampaha
2020-08-23,2.300000,27.975000,82.750000,15.300000,1009.875000,30.800000,5.530000,ERA5,GloFAS default seamless,7.300000,13.600000,64.222874,25.366569,81.964809,18.768328,0,gampaha,Gampaha
2020-08-24,0.900000,27.991667,84.291667,13.000000,1010.012500,31.400000,5.250000,ERA5,GloFAS default seamless,6.300000,12.800000,59.530792,20.381232,96.041056,3.665689,1,gampaha,Gampaha
2020-08-25,1.600000,27.750000,82.875000,12.900000,1010.570833,30.600000,4.960000,ERA5,GloFAS default seamless,4.800000,12.900000,53.958944,12.903226,74.926686,2.932551,0,gampaha,Gampaha
2020-08-26,0.400000,27.762500,84.791667,15.200000,1010.425000,31.100000,4.690000,ERA5,GloFAS default seamless,2.900000,11.300000,45.747801,5.425220,88.709677,16.862170,0,gampaha,Gampaha
2020-08-27,0.800000,28.058333,81.291667,14.700000,1009.458333,31.200000,4.430000,ERA5,GloFAS default seamless,2.800000,11.000000,37.829912,4.398827,91.495601,12.023460,0,gampaha,Gampaha
2020-08-28,1.800000,27.916667,79.000000,15.500000,1009.016667,30.800000,4.210000,ERA5,GloFAS default seamless,3.000000,10.900000,31.818182,6.011730,81.964809,21.554252,0,gampaha,Gampaha
2020-08-29,2.200000,27.979167,79.041667,16.800000,1009.270833,30.700000,4.020000,ERA5,GloFAS default seamless,4.800000,10.000000,27.419355,12.903226,78.445748,37.976540,0,gampaha,Gampaha
2020-08-30,2.300000,27.875000,83.791667,15.400000,1009.308333,30.700000,3.850000,ERA5,GloFAS default seamless,6.300000,10.000000,23.900293,20.381232,78.445748,20.234604,0,gampaha,Gampaha
2020-08-31,8.700000,27.266667,86.583333,14.600000,1009.329167,31.000000,4.000000,ERA5,GloFAS default seamless,13.200000,17.800000,27.126100,47.507331,86.803519,11.143695,0,gampaha,Gampaha
2020-09-01,24.300000,26.400000,89.000000,10.800000,1009.345833,29.200000,4.810000,ERA5,GloFAS default seamless,35.300000,40.500000,42.901235,79.475309,23.302469,4.012346,0,gampaha,Gampaha
2020-09-02,18.300000,25.012500,91.750000,12.700000,1009.212500,26.300000,5.220000,ERA5,GloFAS default seamless,51.300000,58.400000,50.154321,91.203704,0.154321,8.950617,0,gampaha,Gampaha
2020-09-03,9.900000,26.900000,86.166667,15.500000,1008.895833,28.700000,5.140000,ERA5,GloFAS default seamless,52.500000,67.500000,47.685185,91.820988,14.043210,33.950617,0,gampaha,Gampaha
2020-09-04,5.100000,27.641667,83.958333,11.600000,1008.295833,30.700000,4.820000,ERA5,GloFAS default seamless,33.300000,70.800000,43.364198,75.771605,73.302469,5.555556,0,gampaha,Gampaha
2020-09-05,14.400000,26.275000,89.583333,14.000000,1008.154167,29.000000,4.940000,ERA5,GloFAS default seamless,29.400000,83.000000,46.141975,71.450617,18.518519,17.592593,0,gampaha,Gampaha
2020-09-06,41.200000,25.108333,89.000000,25.100000,1009.408333,28.000000,8.890000,ERA5,GloFAS default seamless,60.700000,121.900000,92.438272,94.598765,6.635802,99.845679,2,gampaha,Gampaha
2020-09-07,0.700000,27.358333,81.125000,13.600000,1009.900000,30.600000,8.290000,ERA5,GloFAS default seamless,56.300000,113.900000,88.888889,93.364198,70.216049,15.123457,0,gampaha,Gampaha
2020-09-08,9.100000,27.629167,82.625000,15.500000,1009.741667,30.900000,7.410000,ERA5,GloFAS default seamless,51.000000,98.700000,80.246914,90.586420,79.629630,33.950617,0,gampaha,Gampaha
2020-09-09,19.700000,26.333333,87.958333,17.100000,1009.533333,28.000000,7.690000,ERA5,GloFAS default seamless,29.500000,100.100000,82.870370,71.759259,6.635802,60.185185,0,gampaha,Gampaha
2020-09-10,5.200000,27.275000,85.416667,17.200000,1008.837500,29.800000,7.300000,ERA5,GloFAS default seamless,34.000000,95.400000,78.703704,76.388889,39.969136,62.654321,0,gampaha,Gampaha
2020-09-11,4.400000,27.508333,86.500000,17.800000,1009.358333,30.700000,6.730000,ERA5,GloFAS default seamless,29.300000,94.700000,71.296296,70.833333,73.302469,70.987654,0,gampaha,Gampaha
2020-09-12,13.900000,26.829167,88.916667,15.800000,1010.733333,29.500000,6.640000,ERA5,GloFAS default seamless,23.500000,94.200000,69.907407,60.956790,30.092593,39.197531,0,gampaha,Gampaha
2020-09-13,7.700000,26.791667,88.166667,14.700000,1010.666667,29.300000,6.620000,ERA5,GloFAS default seamless,26.000000,60.700000,69.598765,65.740741,25.771605,24.537037,0,gampaha,Gampaha
2020-09-14,6.400000,26.770833,85.875000,16.900000,1009.966667,28.500000,6.430000,ERA5,GloFAS default seamless,28.000000,66.400000,66.975309,68.209877,11.882716,56.018519,0,gampaha,Gampaha
2020-09-15,10.500000,27.275000,86.375000,15.100000,1009.804167,29.200000,6.500000,ERA5,GloFAS default seamless,24.600000,67.800000,68.209877,63.734568,23.302469,29.783951,0,gampaha,Gampaha
2020-09-16,2.800000,27.650000,86.833333,15.800000,1009.975000,29.900000,6.280000,ERA5,GloFAS default seamless,19.700000,50.900000,64.969136,53.549383,44.444444,39.197531,0,gampaha,Gampaha
2020-09-17,5.300000,27.304167,86.750000,18.200000,1010.287500,29.800000,6.030000,ERA5,GloFAS default seamless,18.600000,51.000000,62.808642,50.925926,39.969136,76.851852,0,gampaha,Gampaha
2020-09-18,50.000000,26.516667,88.875000,21.700000,1009.375000,28.200000,11.620000,ERA5,GloFAS default seamless,58.100000,96.600000,98.919753,93.672840,9.413580,97.222222,1,gampaha,Gampaha
2020-09-19,13.100000,27.162500,85.083333,23.700000,1007.987500,28.800000,11.910000,ERA5,GloFAS default seamless,68.400000,95.800000,99.228395,96.141975,15.432099,99.537037,2,gampaha,Gampaha
2020-09-20,14.300000,26.887500,86.708333,20.300000,1008.658333,29.300000,11.190000,ERA5,GloFAS default seamless,77.400000,102.400000,98.611111,97.993827,25.771605,94.135802,1,gampaha,Gampaha
2020-09-21,13.600000,26.108333,88.250000,16.900000,1009.375000,28.500000,10.610000,ERA5,GloFAS default seamless,41.000000,109.600000,97.839506,85.030864,11.882716,56.018519,1,gampaha,Gampaha
2020-09-22,14.000000,25.954167,88.500000,17.000000,1009.987500,28.100000,10.250000,ERA5,GloFAS default seamless,41.900000,113.100000,96.759259,86.111111,8.179012,58.179012,1,gampaha,Gampaha
2020-09-23,4.700000,26.950000,85.875000,19.500000,1010.454167,29.700000,9.520000,ERA5,GloFAS default seamless,32.300000,115.000000,95.370370,74.845679,35.493827,88.888889,1,gampaha,Gampaha
2020-09-24,21.400000,26.708333,88.291667,14.400000,1011.100000,29.600000,9.590000,ERA5,GloFAS default seamless,40.100000,131.100000,95.833333,83.487654,31.790123,21.296296,1,gampaha,Gampaha
2020-09-25,6.400000,25.954167,90.625000,11.300000,1011.120833,27.800000,9.260000,ERA5,GloFAS default seamless,32.500000,87.500000,94.290123,75.154321,4.320988,4.783951,0,gampaha,Gampaha
2020-09-26,7.100000,27.087500,87.125000,13.000000,1010.666667,30.100000,8.790000,ERA5,GloFAS default seamless,34.900000,81.500000,92.129630,78.549383,51.234568,9.876543,0,gampaha,Gampaha
2020-09-27,2.200000,27.670833,82.458333,14.200000,1010.287500,31.300000,8.250000,ERA5,GloFAS default seamless,15.700000,69.400000,87.808642,43.981481,91.358025,19.444444,0,gampaha,Gampaha
2020-09-28,10.500000,27.037500,88.250000,15.600000,1010.129167,29.600000,8.060000,ERA5,GloFAS default seamless,19.800000,66.300000,85.802469,53.858025,31.790123,35.493827,0,gampaha,Gampaha
2020-09-29,17.700000,26.037500,91.208333,15.100000,1009.825000,28.200000,8.590000,ERA5,GloFAS default seamless,30.400000,70.000000,91.203704,72.993827,9.413580,29.783951,0,gampaha,Gampaha
2020-09-30,6.300000,26.304167,86.375000,16.800000,1009.550000,28.800000,8.460000,ERA5,GloFAS default seamless,34.500000,71.600000,90.277778,77.932099,15.432099,53.703704,0,gampaha,Gampaha
2020-10-01,2.600000,27.458333,80.458333,19.700000,1009.300000,30.100000,7.910000,ERA5,GloFAS default seamless,26.600000,52.800000,59.838710,51.451613,45.806452,95.322581,1,gampaha,Gampaha
2020-10-02,6.700000,27.616667,83.916667,19.300000,1009.716667,30.300000,7.490000,ERA5,GloFAS default seamless,15.600000,53.100000,57.258065,34.516129,55.161290,93.870968,0,gampaha,Gampaha
2020-10-03,3.400000,27.525000,84.041667,17.400000,1010.541667,30.100000,7.200000,ERA5,GloFAS default seamless,12.700000,49.400000,53.548387,28.870968,45.806452,85.967742,0,gampaha,Gampaha
2020-10-04,1.900000,27.479167,83.583333,17.500000,1010.716667,29.900000,6.780000,ERA5,GloFAS default seamless,12.000000,49.100000,49.838710,27.903226,39.032258,86.290323,0,gampaha,Gampaha
2020-10-05,0.400000,27.483333,80.541667,17.300000,1009.408333,30.300000,6.310000,ERA5,GloFAS default seamless,5.700000,39.000000,45.000000,9.193548,55.161290,85.483871,0,gampaha,Gampaha
2020-10-06,3.900000,27.112500,83.291667,16.200000,1009.508333,29.800000,5.970000,ERA5,GloFAS default seamless,6.200000,25.200000,40.806452,10.806452,35.806452,76.451613,0,gampaha,Gampaha
2020-10-07,0.900000,26.895833,82.208333,14.400000,1009.720833,29.800000,5.620000,ERA5,GloFAS default seamless,5.200000,19.800000,36.451613,7.419355,35.806452,58.709677,0,gampaha,Gampaha
2020-10-08,0.900000,27.283333,83.958333,15.200000,1009.670833,30.400000,5.270000,ERA5,GloFAS default seamless,5.700000,18.100000,33.064516,9.193548,59.354839,67.903226,0,gampaha,Gampaha
2020-10-09,3.400000,26.154167,89.375000,13.800000,1009.708333,28.400000,5.070000,ERA5,GloFAS default seamless,5.200000,14.800000,30.806452,7.419355,7.580645,51.612903,0,gampaha,Gampaha
2020-10-10,3.000000,27.520833,81.625000,20.400000,1009.175000,30.200000,4.920000,ERA5,GloFAS default seamless,7.300000,14.400000,28.870968,15.000000,50.161290,96.290323,1,gampaha,Gampaha
2020-10-11,12.300000,26.745833,88.583333,17.800000,1008.275000,28.500000,5.220000,ERA5,GloFAS default seamless,18.700000,24.800000,32.419355,37.903226,9.516129,87.903226,0,gampaha,Gampaha
2020-10-12,5.000000,27.687500,83.291667,19.400000,1007.316667,30.400000,5.340000,ERA5,GloFAS default seamless,20.300000,29.400000,34.032258,40.806452,59.354839,94.516129,0,gampaha,Gampaha
2020-10-13,12.400000,27.579167,84.750000,21.700000,1007.775000,29.900000,5.520000,ERA5,GloFAS default seamless,29.700000,37.900000,35.000000,55.322581,39.032258,98.870968,1,gampaha,Gampaha
2020-10-14,9.000000,26.525000,89.500000,22.000000,1008.800000,28.300000,5.620000,ERA5,GloFAS default seamless,26.400000,46.000000,36.451613,50.806452,5.967742,99.193548,2,gampaha,Gampaha
2020-10-15,11.900000,26.662500,88.916667,18.700000,1008.612500,29.200000,5.930000,ERA5,GloFAS default seamless,33.300000,57.000000,40.322581,61.612903,23.548387,92.419355,0,gampaha,Gampaha
2020-10-16,1.500000,27.154167,86.375000,16.800000,1007.683333,30.200000,5.700000,ERA5,GloFAS default seamless,22.400000,55.100000,37.903226,44.516129,50.161290,82.258065,0,gampaha,Gampaha
2020-10-17,1.800000,27.087500,83.750000,16.800000,1008.204167,29.600000,5.300000,ERA5,GloFAS default seamless,15.200000,53.900000,33.548387,33.225806,31.290323,82.258065,0,gampaha,Gampaha
2020-10-18,2.300000,27.204167,84.166667,15.900000,1008.600000,30.000000,4.970000,ERA5,GloFAS default seamless,5.600000,43.900000,29.516129,8.387097,42.258065,74.032258,0,gampaha,Gampaha
2020-10-19,4.300000,27.358333,84.541667,16.300000,1008.275000,30.400000,4.770000,ERA5,GloFAS default seamless,8.400000,43.200000,27.580645,18.709677,59.354839,77.903226,0,gampaha,Gampaha
2020-10-20,3.400000,27.337500,84.041667,19.800000,1008.750000,29.900000,4.660000,ERA5,GloFAS default seamless,10.000000,34.200000,26.935484,22.419355,39.032258,95.645161,1,gampaha,Gampaha
2020-10-21,2.000000,27.241667,87.375000,17.000000,1009.229167,29.400000,4.500000,ERA5,GloFAS default seamless,9.700000,27.200000,24.838710,21.451613,27.903226,84.032258,0,gampaha,Gampaha
2020-10-22,3.000000,27.137500,87.958333,18.100000,1009.070833,29.300000,4.330000,ERA5,GloFAS default seamless,8.400000,18.300000,22.580645,18.709677,26.290323,89.354839,0,gampaha,Gampaha
2020-10-23,2.900000,27.412500,84.916667,14.800000,1009.387500,30.200000,4.180000,ERA5,GloFAS default seamless,7.900000,19.700000,21.451613,17.419355,50.161290,62.741935,0,gampaha,Gampaha
2020-10-24,5.600000,27.133333,86.708333,14.600000,1010.458333,30.100000,4.090000,ERA5,GloFAS default seamless,11.500000,23.500000,20.645161,25.645161,45.806452,60.967742,0,gampaha,Gampaha
2020-10-25,1.900000,27.554167,85.875000,13.100000,1010.770833,30.500000,3.950000,ERA5,GloFAS default seamless,10.400000,23.100000,20.161290,23.870968,62.580645,44.193548,0,gampaha,Gampaha
2020-10-26,1.000000,27.354167,88.000000,10.800000,1010.304167,31.000000,3.730000,ERA5,GloFAS default seamless,8.500000,19.800000,18.870968,19.193548,80.322581,20.967742,0,gampaha,Gampaha
2020-10-27,1.800000,27.212500,87.541667,10.900000,1009.862500,31.000000,3.530000,ERA5,GloFAS default seamless,4.700000,18.200000,18.064516,5.967742,80.322581,22.419355,0,gampaha,Gampaha
2020-10-28,1.200000,26.966667,88.791667,12.100000,1010.587500,30.100000,3.380000,ERA5,GloFAS default seamless,4.000000,17.400000,16.612903,4.677419,45.806452,33.548387,0,gampaha,Gampaha
2020-10-29,2.900000,27.208333,87.250000,12.700000,1010.566667,30.600000,3.300000,ERA5,GloFAS default seamless,5.900000,17.300000,15.967742,10.161290,66.612903,36.612903,0,gampaha,Gampaha
2020-10-30,1.300000,27.408333,87.083333,10.500000,1010.400000,31.700000,3.160000,ERA5,GloFAS default seamless,5.400000,15.700000,14.677419,7.903226,94.354839,17.580645,0,gampaha,Gampaha
2020-10-31,2.300000,27.679167,85.291667,10.900000,1010.787500,30.800000,2.990000,ERA5,GloFAS default seamless,6.500000,12.400000,11.451613,11.129032,73.387097,22.419355,0,gampaha,Gampaha
2020-11-01,0.500000,27.825000,83.791667,9.400000,1011.433333,31.300000,2.830000,ERA5,GloFAS default seamless,4.100000,11.000000,1.166667,14.666667,68.833333,37.000000,0,gampaha,Gampaha
2020-11-02,0.000000,27.729167,81.666667,10.100000,1011.858333,31.400000,2.640000,ERA5,GloFAS default seamless,2.800000,10.000000,0.833333,9.666667,73.166667,42.833333,0,gampaha,Gampaha
2020-11-03,1.500000,27.708333,83.375000,11.300000,1011.550000,31.800000,2.490000,ERA5,GloFAS default seamless,2.000000,9.700000,0.166667,7.000000,88.666667,58.000000,0,gampaha,Gampaha
2020-11-04,5.700000,27.004167,84.583333,10.200000,1010.787500,32.000000,2.520000,ERA5,GloFAS default seamless,7.200000,14.200000,0.500000,18.500000,93.166667,44.833333,0,gampaha,Gampaha
